ELECTORATE,P.N.M._VOTES_%,U.N.C._VOTES_%,VOTER_TURNOUT,TOTAL_NUMBER_OF_VOTES_CAST,VALID_VOTES,Year,ELECTORAL_DISTRICT_ARIMA,ELECTORAL_DISTRICT_AROUCA/MALONEY,ELECTORAL_DISTRICT_BARATARIA/SAN JUAN,ELECTORAL_DISTRICT_CARONI CENTRAL,ELECTORAL_DISTRICT_CARONI EAST,ELECTORAL_DISTRICT_CHAGUANAS EAST,ELECTORAL_DISTRICT_CHAGUANAS WEST,ELECTORAL_DISTRICT_COUVA NORTH,ELECTORAL_DISTRICT_COUVA SOUTH,ELECTORAL_DISTRICT_CUMUTO/MANZANILLA,ELECTORAL_DISTRICT_D'ABADIE/O'MEARA,ELECTORAL_DISTRICT_DIEGO MARTIN CENTRAL,ELECTORAL_DISTRICT_DIEGO MARTIN NORTH/EAST,ELECTORAL_DISTRICT_DIEGO MARTIN WEST,ELECTORAL_DISTRICT_FYZABAD,ELECTORAL_DISTRICT_LA BREA,ELECTORAL_DISTRICT_LA HORQUETTA/TALPARO,ELECTORAL_DISTRICT_LAVENTILLE EAST/MORVANT,ELECTORAL_DISTRICT_LAVENTILLE WEST,ELECTORAL_DISTRICT_LOPINOT/BON AIR WEST,ELECTORAL_DISTRICT_MAYARO,ELECTORAL_DISTRICT_MORUGA/TABLELAND,ELECTORAL_DISTRICT_NAPARIMA,ELECTORAL_DISTRICT_OROPOUCHE EAST,ELECTORAL_DISTRICT_OROPOUCHE WEST,ELECTORAL_DISTRICT_POINT FORTIN,ELECTORAL_DISTRICT_POINTE-A-PIERRE,ELECTORAL_DISTRICT_PORT-OF-SPAIN NORTH/ST. ANN'S WEST,ELECTORAL_DISTRICT_PORT-OF-SPAIN SOUTH,ELECTORAL_DISTRICT_PRINCES TOWN,ELECTORAL_DISTRICT_SAN FERNANDO EAST,ELECTORAL_DISTRICT_SAN FERNANDO WEST,ELECTORAL_DISTRICT_SIPARIA,ELECTORAL_DISTRICT_ST. ANN'S EAST,ELECTORAL_DISTRICT_ST. AUGUSTINE,ELECTORAL_DISTRICT_ST. JOSEPH,ELECTORAL_DISTRICT_TABAQUITE,ELECTORAL_DISTRICT_TOBAGO EAST,ELECTORAL_DISTRICT_TOBAGO WEST,ELECTORAL_DISTRICT_TOCO/SANGRE GRANDE,ELECTORAL_DISTRICT_TOTAL,ELECTORAL_DISTRICT_TUNAPUNA,GDP (Per Capita US$),GNI (Per Capita US $),GNI (Percentage Change),Homicide_rate_per_100k,Annual (Percentage Change),Inflation,Unemployment,Net Migration Rate,Growth Rate,GDP_(US$),GNI (Per Capita US $)_1t,GNI (Per Capita US $)_1y,Inflation_1t,Inflation_1y,Unemployment_1t,Unemployment_1y,Net Migration Rate_1t,Net Migration Rate_1y,GDP (Per Capita US$)_1t,GDP (Per Capita US$)_1y,GDP_(US$)_1t,GDP_(US$)_1y
26382,0.6952,0.2866696388765047,0.5112576756879691,13488,13458,2020,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
26673,0.8155,0.17898480439702555,0.5819367900123721,15522,15465,2020,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
25690,0.45985772357723576,0.5271849593495935,0.6138964577656676,15771,15744,2020,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
30107,0.369516250134077,0.6173442025099217,0.6203540704819477,18677,18646,2020,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
29031,0.245657425514782,0.7373173818014495,0.5999104405635355,17416,17386,2020,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
26923,0.4616916588566073,0.5253045923149016,0.6360732459235597,17125,17072,2020,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
28625,0.10720401872359858,0.8849183696769037,0.6136593886462882,17566,17518,2020,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
29864,0.2867182781529677,0.6936254323834624,0.6107018483793196,18238,18213,2020,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
30348,0.30375445327486983,0.6904357358180323,0.60237906946092,18281,18245,2020,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
30468,0.40517934695190605,0.5844726824298965,0.6138243402914533,18702,18651,2020,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
30788,0.6670414933093445,0.32514337119082426,0.5795439781733143,17843,17786,2020,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
29609,0.7438230559249668,0.1884930356267936,0.4845486169745685,14347,14287,2020,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
29273,0.7392027779787311,0.20451421543803805,0.4734055272776962,13858,13823,2020,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
29886,0.7758286001869293,0.18470055359838952,0.4667068192464699,13948,13909,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
27447,0.38249666814749,0.6025099955575299,0.6574489015192917,18045,18008,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
26008,0.6027096774193549,0.37,0.5987003998769609,15571,15500,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
27528,0.5503739800543971,0.44140979147778786,0.6421825050857309,17678,17648,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
26644,0.8265623752893287,0.15683614015484076,0.47170094580393335,12568,12529,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
25585,0.8351273771080014,0.11876569788302835,0.4366230213015439,11171,11148,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
27864,0.560723665013131,0.2093376130726583,0.6162431811656618,17171,17135,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
28834,0.4026176552492342,0.5899749373433584,0.6255115488659222,18036,17955,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
29043,0.471755496834023,0.5252031709627561,0.69293805736322,20125,20057,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
27066,0.16795897948974486,0.8320410205102551,0.5928471144609473,16046,15992,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
28271,0.19914883693814492,0.8008511630618551,0.6085741572636271,17205,17153,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
25289,0.23933389272574712,0.7445297876460337,0.6142591640634267,15534,15493,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
26003,0.5923371647509579,0.36787994891443165,0.6036226589239703,15696,15660,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
25096,0.44378091446495355,0.5349861261913379,0.6620576984379981,16615,16578,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
25003,0.8141433235951194,0.14650283553875237,0.46734391872975245,11685,11638,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
24754,0.784580065046872,0.17696575473502965,0.4233659206592874,10480,10454,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
27178,0.29067111193430883,0.6964252639377663,0.5971373905364633,16229,16197,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
25008,0.6777983920841064,0.32220160791589364,0.5833733205374281,14589,14553,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
25035,0.5466709760827407,0.429928894634777,0.6197323746754544,15515,15470,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
28663,0.22229269980394417,0.7777073001960558,0.6069846143111328,17398,17342,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
29454,0.744641888225719,0.23317959848073794,0.5021389284986759,14790,14744,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
28094,0.29802411821321406,0.6761592028534225,0.6302413326688973,17706,17663,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
28452,0.515542328042328,0.47084435626102294,0.6394278082384367,18193,18144,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
28832,0.3087729697688204,0.6781268524007114,0.5868479467258602,16920,16870,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
23102,0.545169433182896,0.4487110839134093,0.5675699073673275,13112,13073,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
27686,0.66924020492099,0.32477090699184646,0.5014447735317489,13883,13859,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
31096,0.5885459646806404,0.40232161522803545,0.5864741445845125,18237,18177,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
27433,0.5474853868858152,0.43602060304415763,0.6312470382386177,17317,17279,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
1134135,0.4908441758235063,0.4867392105672011,0.5804397183756784,658297,656522,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21846.51,13670,-13.15,26.28,-25.89,0.598986331,4.206,-0.574,-0.35,20807716174.0546,0.9781505712687844,-0.14100159225339898,-1.7809877871447615,-0.5130592834933931,-1.0566933753221872,0.17719917792140755,-2.025991145232731,-0.0034782643763248086,1.0576800583593233,-0.09324318433714555,0.9367733274608738,-0.13333844946106402
26382,0.0,0.0,0.0,0,0,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22815.22,18442,2.8,41.45,7.97,0.5,5.0,-0.568,-0.18,28140000000.0,1.2775775926498758,0.02759781548629937,-1.9616184668781464,-2.225553372944222,-0.883767540168595,0.17197526473981029,-2.036499122831146,-0.0017590154051795588,1.1010667320873904,0.02761398536634604,1.2386414913256965,0.027661021051906157
